% Model:              AluminaWithRodsOriginalParts.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 9 2026, 17:19
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric field norm, Electric potential, Electric field, x component, Electric field, y component, Electric field, z component
% cln2x                   es.normE (V/m)           V (V)                    es.Ex (V/m)              es.Ey (V/m)              es.Ez (V/m)
53.6425                   2.7909975948084065       -0.9279815894530072      0.9328255646177419       2.2606425150991276       -1.3449905052260371
53.8575                   2.6519767840482045       -0.9276817993683115      0.6847786490029328       2.116514138658867        -1.4437544686883186
54.0725                   2.5417323453651046       -0.9273607750314714      0.4367317333879335       1.9723857622185292       -1.5425184321507466
54.2875                   2.464129649848086        -0.9270185164424867      0.1886848177728595       1.8282573857782296       -1.6412823956132065
54.5025                   2.4223079305665967       -0.9266550236013578      -0.0593620978421896      1.6841290093378802       -1.7400463590755884
54.7175                   2.418124408121361        -0.9262702965080838      -0.307409013457157       1.5400006328976588       -1.8388103225380235
54.932500000000005        2.4517717592096657       -0.9258643351626663      -0.5554559290721031      1.3958722564573094       -1.9375742860002774
55.1475                   2.521736114030457        -0.9254371395651039      -0.8035028446871948      1.2517438800170027       -2.0363382494627444
55.362500000000004        2.625115323522661        -0.9249887097153972      -1.0515497603021728      1.1076155035767385       -2.1351022129252684
55.5775                   2.75815464726342         -0.9245190456135465      -1.2995966759173         0.9634871271363323       -2.233866176387494
55.792500000000004        2.916798384888602        -0.9240281472595507      -1.5476435915320437      0.8193587506961393       -2.332630139849911
56.0075                   3.0971144217477016       -0.9235160146534109      -1.7956905071471425      0.6752303742558468       -2.4313941033122433
56.222500000000004        3.2955472729347393       -0.9229826477951266      -2.0437374227622342      0.5311019978155542       -2.5301580667747032
56.4375                   18.025568538761277       -0.9215642504771768      -9.520405031264687       -10.71949746083044       -10.925904235966016
56.6525                   12.791502551747499       -0.9197840813160463      3.588181304351565        -12.26984078439719       -0.44553292135154265
56.8675                   5.545498159995522        -0.9216580986042499      3.9787272700085428       -2.7057509094512397      -2.7570257832323364
57.0825                   6.1873681939296485       -0.921886473451339       3.313479633357076        3.430013468036293        -3.9420027264919213
57.29750000000001         6.150041461436387        -0.9210552138056616      3.7832069251787743       3.023468994249285        -3.7906451402735115
57.5125                   4.32723818788737         -0.9202581669886664      1.4012986453431324       2.8084506814325607       -2.97891879903284
57.727500000000006        4.241179888635723        -0.9196400245367535      1.4079396523176797       2.8853980663218834       -2.7712435443435197
57.9425                   4.165142421295391        -0.9190665322645992      1.4145806592920138       2.9623454512111067       -2.5635682896541425
58.157500000000006        4.099683397584785        -0.9185376901722022      1.421221666266348        3.039292836100344        -2.3558930349649927
58.3725                   4.045316373294028        -0.918053498259564       1.4278626732407247       3.116240220989681        -2.148217780275729
58.587500000000006        4.002493371449701        -0.9176139565266834      1.4345036802150872       3.1931876058789754       -1.940542525586352
58.8025                   3.9715878242595988       -0.917219064973562       1.4411446871894356       3.2701349907681845       -1.7328672708970885
59.017500000000005        3.9528792711093494       -0.9168688236001982      1.4477856941639544       3.3470823756574077       -1.5251920162077113
59.2325                   3.9465411751274915       -0.9165632324065925      1.4544267011383027       3.4240297605468584       -1.3175167615184478
59.447500000000005        3.9526330453050176       -0.9163022913927452      1.4610677081126369       3.5009771454362593       -1.109841506829099
59.66250000000001         3.9710976774120783       -0.916086000558656       1.4677087150870705       3.577924530325525        -0.9021662521397786
59.877500000000005        4.001763806761721        -0.915914359904325       1.4743497220614756       3.6548719152147555       -0.6944909974504583
60.09250000000001         4.04435389098428         -0.9157873694297523      1.4809907290358453       3.7318193001040925       -0.4868157427612232
60.307500000000005        4.098496218710218        -0.9157050291349379      1.4876317360103144       3.8087666849934365       -0.2791404880718744
60.522499999999994        1.1394522160885887       -0.91571839458646        -0.2341114189012714      1.1030800092753665       0.16357777791095884
60.7375                   1.3032743782049028       -0.9157732149505081      -0.11276155333434801     1.2513314741365384       0.3463790969592111
60.95249999999999         1.4963081483856948       -0.9158673375981523      0.008588312232639339     1.3995829389974688       0.5291804160072715
61.1675                   1.7086817324684476       -0.9160007625293916      0.12993817779950545      1.547834403858813        0.7119817350554385
61.38249999999999         1.9340345572716688       -0.9161734897442261      0.25128804336637867      1.6960858687198561       0.8947830541035788
61.5975                   2.1683236134108004       -0.9163855192426558      0.3726379089333305       1.8443373335807998       1.0775843731516943
61.81249999999999         2.4089429495388464       -0.9166368510246812      0.49398777450030273      1.9925887984415915       1.260385692199911
62.027499999999996        2.654171470289116        -0.916927485090302       0.6153376400672137       2.140840263302806        1.443187011247943
62.24249999999999         2.9028412755720963       -0.917257421439518       0.7366875056341016       2.289091728163946        1.6259883302960816
62.457499999999996        3.1541385458691265       -0.9176266600723294      0.8580373712010818       2.4373431930249296       1.8087896493442202
62.6725                   3.407482014598943        -0.9180352009887358      0.9793872367679768       2.5855946578860767       1.9915909683924156
62.887499999999996        4.032745429464827        -0.918729950381313       0.7677445643525402       1.560197147785459        3.6385970981710383
63.1025                   1.0707025504484777       -0.9191253260506531      -0.3670194960942297      0.3367919639221668       0.9477720264183063
63.317499999999995        1.1024387911095077       -0.919325184760829       -0.594418979636373       0.17727410928949894      0.9113787659182435
63.5325                   1.2005417550804804       -0.9195172189199977      -0.8218184631782464      0.017756254657285808     0.8749855054180102
63.747499999999995        1.3506263747550538       -0.9197014285281585      -1.0492179467203044      -0.14176159997538207     0.8385922449178906
63.9625                   1.537544985884695        -0.9198778135853122      -1.2766174302622346      -0.3012794546078794      0.8021989844178279
64.1775                   1.7495312069230562       -0.9200463740914581      -1.504016913804307       -0.4607973092402631      0.7658057239177225
64.3925                   1.9785439558724465       -0.9202071100465969      -1.731416397346372       -0.620315163872803       0.7294124634176171
64.6075                   2.219318545766745        -0.9203600214507278      -1.9588158808884018      -0.7798330185054994      0.6930192029173625
64.82249999999999         2.468415546619174        -0.9205051083038515      -2.186215364430275       -0.9393508731379052      0.6566259424172114
65.0375                   2.7235524035607988       -0.9206423706059673      -2.413614847972287       -1.0988687277702311      0.6202326819171589
65.2525                   2.9831798403776926       -0.9207718083570761      -2.641014331514363       -1.2583865824026361      0.5838394214170819
65.4675                   3.2462205880180086       -0.9208934215571765      -2.8684138150563143      -1.4179044370349914      0.547446160916806
65.6825                   3.5119077626061803       -0.9210072102062699      -3.095813298598287       -1.5774222916680571      0.5110529004166153
65.8975                   3.7796833254886026       -0.9211131743043565      -3.323212782140331       -1.7369401463003271      0.47465963991675153
66.1125                   8.736304062313229        -0.921218054857838       -5.590653825060471       6.69104424629446         0.5454588633958792
66.3275                   8.438795887069688        -0.9213509669344343      -5.207815956312473       6.6041306168618945       0.6909325468009229
66.5425                   8.151938799368045        -0.9215151558529631      -4.824978087564581       6.517216987429229        0.836406230206137
66.7575                   7.876896543959772        -0.9217106216134228      -4.442140218816732       6.430303357996635        0.9818799136113512
66.9725                   7.6149494384687335       -0.9219373642158153      -4.059302350068975       6.343389728564205        1.1273535970164517
67.1875                   7.367494387320873        -0.9221953836601399      -3.676464481320849       6.256476099131639        1.2728272804215521
67.4025                   7.136039164309583        -0.9224846799463964      -3.2936266125728864      6.169562469699148        1.4183009638266526
67.6175                   6.922188900376748        -0.9228052530745852      -2.9107887438248525      6.082648840266586        1.5637746472318668
67.8325                   6.727622626234512        -0.9231571030447062      -2.52795087507711        5.995735210833928        1.709248330637081
68.0475                   6.554057982664595        -0.9235402298567593      -2.145113006329126       5.90882158140133         1.8547220140422667
68.2625                   6.403203002390516        -0.9239546335107442      -1.7622751375813763      5.821907951968882        2.000195697447367
68.4775                   6.2766953207956595       -0.9244003140066616      -1.3794372688333212      5.73499432253627         2.145669380852638
68.6925                   6.176031284000934        -0.9248772713445109      -0.9965994000853833      5.648080693103784        2.2911430642576534
68.9075                   6.1024899428350246       -0.9253855055242924      -0.6137615313374774      5.561167063671233        2.4366167476628675
69.1225                   6.057059302535382        -0.9259250165460062      -0.230923662589678       5.474253434238625        2.5820904310680532
69.3375                   6.040373671971223        -0.9264958044096517      0.15191420615832119      5.387339804806125        2.7275641144731892
69.55250000000001         6.052670783236091        -0.9270978691152295      0.5347520749063781       5.300426175373597        2.8730377978783253
69.7675                   6.093775179149623        -0.9277312106627392      0.9175899436541008       5.213512545941042        3.0185114812834883
69.9825                   6.1631105026913335       -0.9283958290521811      1.3004278124019866       5.12659891650843         3.163985164688704
70.1975                   6.259738733632127        -0.9290917242835556      1.6832656811500009       5.039685287075987        3.3094588480938683
70.41250000000001         6.382420369175511        -0.9298188963568619      2.0661035498979174       4.952771657643446        3.454932531498912
70.6275                   6.529687077876086        -0.9305773452720999      2.4489414186457914       4.865858028210752        3.6004062149040976
70.8425                   6.699917888428413        -0.9313670710292703      2.8317792873937258       4.778944398778226        3.7458798983092265
71.0575                   8.257543694920873        -0.9322960822446058      3.4538185414699996       4.809092565830911        5.755935549447663
71.27250000000001         8.361835344660573        -0.9334013641151743      3.654443539948907        6.006901275278427        4.5257562697961236
71.4875                   7.907281535804573        -0.9339341361398084      3.9436690153544127       6.432021793943164        2.3667850823532035
71.7025                   6.883417815313721        -0.9344474552959977      2.949193680721354        5.734448546849308        2.4082768356875874
71.9175                   5.932318495966089        -0.934969695179154       1.954718346088466        5.036875299755508        2.4497685890221135
72.13250000000001         5.0948981382046945       -0.9355008557892772      0.9602430114554643       4.339302052661708        2.4912603423565542
72.34750000000001         4.4360110148061604       -0.9360409371263675      -0.03423232317761915     3.6417288055680217       2.5327520956910803
72.5625                   4.043887089420149        -0.9365899391904242      -1.0287076578107381      2.9441555584741934       2.574243849025578
72.7775                   3.997808680286589        -0.9371478619814483      -2.0231829924435205      2.2465823113805996       2.615735602360047
72.9925                   4.308891746153452        -0.9377147054994391      -3.0176583270767283      1.549009064286757        2.65722735569452
73.20750000000001         4.9097091868725915       -0.9382904697443968      -4.012133661709568       0.8514358171930336       2.6987191090291205
73.4225                   5.709515119775897        -0.9388751547163217      -5.006608996342539       0.1538625700992995       2.740210862363327
73.6375                   6.636754017585819        -0.9394687604152133      -6.001084330975692       -0.5437106769943796      2.781702615698137
73.8525                   7.645198968020807        -0.9400712868410718      -6.995559665608528       -1.241283924088222       2.823194369032649
74.0675                   8.706678644294382        -0.9406827339938972      -7.9900350002415585      -1.9388571711821498      2.864686122367033
74.2825                   11.34602338961988        -0.9412076078552939      -8.660535554708225       -7.314090698995685       -0.481090334865371
74.49749999999999         11.15230778283388        -0.9411037897615447      -8.559055765994664       -7.133136657069159       -0.4846593744341021
74.71249999999999         10.959096746995971       -0.9409992043242876      -8.457575977281259       -6.952182615142746       -0.48822841400271955
74.9275                   10.766417446796277       -0.9408938515435236      -8.356096188567864       -6.771228573216348       -0.49179745357146487
75.1425                   10.574298949293727       -0.9407877314192518      -8.25461639985436        -6.590274531289566       -0.49536649314013914
75.3575                   10.382772385114484       -0.9406808439514728      -8.153136611140997       -6.40932048936304        -0.49893553270870683
75.57249999999999         10.19187112530653        -0.940573189140187       -8.051656822427523       -6.2283664474365565      -0.50250457227758
75.7875                   10.001630975511837       -0.9404647669853938      -7.950177033714055       -6.047412405510006       -0.5060736118463005
76.0025                   9.81209038928411         -0.9403555774870931      -7.8486972450006665      -5.866458363583545       -0.5096426514149286
76.2175                   9.623290702579094        -0.9402456206452858      -7.747217456287228       -5.68550432165709        -0.513211690983602
76.43249999999999         9.435276391654288        -0.9401348964599698      -7.645737667573792       -5.504550279730562       -0.5167807305523588
76.6475                   9.24809535683814         -0.9400234049311477      -7.544257878860291       -5.323596237803976       -0.5203497701209869
76.8625                   9.061799234872726        -0.9399111460588183      -7.442778090146941       -5.1426421958777055      -0.5239188096897323
77.0775                   8.876443742783586        -0.939798119842981       -7.3412983014334685      -4.9616881539509095      -0.5274878492583142
77.2925                   8.692089056502455        -0.939684326283637       -7.239818512719999       -4.780734112024618       -0.531056888827095
77.5075                   8.508800227719307        -0.9395697653807855      -7.138338724006587       -4.599780070098035       -0.5346259283957977
77.7225                   8.326647642719301        -0.9394544371344267      -7.036858935293118       -4.418826028171509       -0.5381949679645004
77.9375                   8.14570752718702         -0.9393383415445608      -6.935379146579713       -4.237871986244997       -0.5417640075331605
78.1525                   7.966062501175702        -0.9392214786111874      -6.833899357866187       -4.056917944318371       -0.5453330471018489
78.36749999999999         7.787802188583665        -0.9391038483343072      -6.732419569152782       -3.875963902392016       -0.5489020866705232
78.5825                   7.611023885528107        -0.9389854507139193      -6.630939780439363       -3.6950098604656034      -0.5524711262392827
78.7975                   7.435833291928217        -0.9388662857500241      -6.5294599917259575      -3.514055818538793       -0.556040165807957
79.0125                   7.262345310319576        -0.9387463534426217      -6.427980203012538       -3.3331017766124944      -0.5596092053766313
79.22749999999999         7.090684915365363        -0.9386256537917121      -6.326500414299019       -3.1521477346857694      -0.5631782449452487
79.4425                   6.920988096606207        -0.9385041867972952      -6.225020625585728       -2.971193692759357       -0.5667472845140935
79.6575                   6.753402875546412        -0.9383819524593715      -6.1235408368723085      -2.790239650832973       -0.5703163240827109
79.8725                   6.588090396101896        -0.9382589507779399      -6.022061048158761       -2.609285608906333       -0.573885363651442
80.0875                   6.4252260844800615       -0.938135181753001       -5.920581259445257       -2.4283315669797503      -0.5774544032200879
80.3025                   6.2650008705393505       -0.9380106453845551      -5.819101470731852       -2.2473775250533947      -0.5810234427887622
80.5175                   6.1076224572851325       -0.9378853416726017      -5.717621682018418       -2.0664234831267265      -0.5845924823575501
80.7325                   5.9533166180970625       -0.9377592706171416      -5.616141893305027       -1.885469441200371       -0.5881615219261107
80.9475                   5.8023284922165095       -0.9376324322181735      -5.514662104591608       -1.7045153992738733      -0.5917305614948418
81.1625                   5.654923837644819        -0.937504826475699       -5.413182315878089       -1.523561357347262       -0.5952996010636298
81.3775                   5.511390186626364        -0.9373764533897162      -5.31170252716467        -1.3426073154207074      -0.5988686406321904
81.5925                   8.171692202397342        -0.9369102177147064      -1.8258862293022275      -7.965024109963792       0.03292196928368085
81.8075                   6.085303311783247        -0.9367052976913431      -4.939031500430161       -1.2546536185391801      -3.326068028715781
82.02250000000001         5.95115139812051         -0.936006048254021       -4.900483177994204       -1.1393463564957642      -3.178577899861409
82.2375                   5.820185536750896        -0.9353385091944029      -4.86193485555799        -1.0240390944518936      -3.031087771007094
82.4525                   5.692625629089047        -0.9347026805124878      -4.8233865331218055      -0.908731832408364       -2.8835976421526652
82.6675                   5.568705736131526        -0.9340985622082774      -4.784838210685734       -0.7934245703647775      -2.7361075132982933
82.88250000000001         5.448674219495105        -0.93352615428177        -4.746289888249606       -0.6781173083210206      -2.588617384443978
83.0975                   5.332793646547883        -0.9329854567329661      -4.707741565813478       -0.5628100462774341      -2.441127255589663
83.3125                   5.2213403983112325       -0.9324764695618668      -4.669193243377407       -0.4475027842339614      -2.293637126735291
83.5275                   5.11460391284748         -0.9319991927684698      -4.630644920941165       -0.33219552219026127     -2.146146997880919
83.7425                   5.0128854931563644       -0.9315536263527775      -4.59209659850498        -0.21688826014656115     -1.9986568690265756
83.9575                   4.916496608519815        -0.931139770314789       -4.553548276069051       -0.10158099810314525     -1.8511667401722036
84.1725                   4.825756623326458        -0.9307576246545037      -4.51499995363298        0.013726263940498029     -1.7036766113178885
84.3875                   4.7409898993222575       -0.930407189371922       -4.476451631196937       0.1290335259839992       -1.5561864824634881
84.6025                   4.6625222375099495       -0.9300884644670444      -4.437903308760681       0.24434078802786985      -1.4086963536091446
84.81750000000001         4.590676655677075        -0.9298014499398702      -4.3993549863244965      0.35964805007125733      -1.2612062247547726
85.0325                   4.525768537009687        -0.9295461457903997      -4.360806663888312       0.4749553121150143       -1.113716095900486
85.2475                   4.468100233444005        -0.9293225520186332      -4.322258341452496       0.590262574158686        -0.9662259670461424
85.4625                   4.41795526160208         -0.9291306686245697      -4.283710019016183       0.7055698362021872       -0.8187358381917136
85.67750000000001         4.375592284804277        -0.9289704956082107      -4.245161696580041       0.8208770982458873       -0.6712457093373416
85.8925                   4.341239125418427        -0.9288420329695546      -4.2066133741438705      0.9361843602894453       -0.5237555804830265
86.1075                   4.315087090337179        -0.9287452807086028      -4.1680650517078774      1.0514916223330886       -0.37626545162865455
86.3225                   4.297285911156843        -0.9286802388253547      -4.129516729271614       1.166798884376604        -0.2287753227742968
86.53750000000001         4.287939593693719        -0.9286469073198096      -4.090968406835586       1.2821061464203183       -0.08128519391994615
86.75250000000001         4.287103435655333        -0.9286452861919687      -4.05242008439938        1.3974134084638763       0.06620493493435475
86.9675                   4.294782407614586        -0.9286753754418315      -4.013871761963493       1.5127206705073348       0.2136950637887125
87.1825                   4.310931006338071        -0.9287371750693985      -3.975323439527397       1.6280279325510136       0.3611851926432088
87.3975                   4.335454590462373        -0.9288306850746685      -3.9367751170911927      1.7433351945946534       0.5086753214974191
87.6125                   4.368212108222321        -0.9289559054576425      -3.898226794655003       1.8586424566382984       0.6561654503518325
87.8275                   4.409020037466874        -0.9291128362183192      -3.85967847221891        1.9739497186820927       0.8036555792061559
88.04249999999999         4.457657289546937        -0.9293014773567003      -3.8211301497827286      2.0892569807255654       0.9511457080604728
88.2575                   4.513870787165192        -0.9295218288727856      -3.7825818273466894      2.2045642427691305       1.0986358369148803
88.4725                   4.577381413788665        -0.9297738907665744      -3.7440335049103695      2.3198715048127525       1.246125965769231
88.6875                   4.647890046384312        -0.9300576630380664      -3.705485182474291       2.435178766856353        1.3936160946235532
88.90249999999999         4.725083418434385        -0.9303731456872625      -3.666936860038284       2.5504860288999254       1.5411062234779394
89.11749999999999         4.808639609177742        -0.930720338714162       -3.628388537602092       2.6657932909438102       1.6885963523322545
89.3325                   4.898233010244193        -0.9310992421187649      -3.589840215166049       2.781100552987283        1.8360864811866264
89.5475                   4.993538675753081        -0.931509855901072       -3.5512918927298642      2.8964078150307557       1.9835766100409984
89.7625                   10.307456746608688       -0.9312808004435115      -7.466547394737461       -5.616042977712311       -4.353664646919469
89.97749999999999         4.4553315779196225       -0.9315130742198264      -3.887240055641172       0.5763149855054621       -2.099334479426375
90.1925                   4.487838837883582        -0.9310735340414068      -3.9826777428049525      0.5667608377984834       -1.9894113663393682
90.4075                   4.524818322291621        -0.9306576273323004      -4.078115429968761       0.5572066900917889       -1.8794882532523616
90.6225                   4.566161376254356        -0.9302653540925078      -4.1735531171327125      0.5476525423850944       -1.7695651401652412
90.83749999999999         4.611750646724978        -0.9298967143220296      -4.268990804296607       0.5380983946780589       -1.6596420270781778
91.0525                   4.6614615508936215       -0.9295517080208642      -4.364428491460359       0.5285442469714781       -1.5497189139911711
91.2675                   4.715163730208454        -0.929230335189013       -4.459866178624367       0.518990099264613        -1.4397958009041076
91.4825                   4.772722458325609        -0.928932595826476       -4.555303865788119       0.5094359515578617       -1.3298726878170726
91.69749999999999         4.833999976733487        -0.9286584899332528      -4.650741552951985       0.4998818038509967       -1.2199495747299522
91.9125                   4.898856737569808        -0.9284080175093419      -4.746179240115737       0.490327656144359        -1.1100264616429172
92.1275                   4.967152538902919        -0.9281811785547451      -4.8416169272797305      0.4807735084376077       -1.0001033485558821
92.3425                   5.038747543144639        -0.927977973069463       -4.937054614443639       0.4712193607306858       -0.8901802354689039
92.5575                   5.113503174114756        -0.9277984010534936      -5.032492301607405       0.46166521302387764      -0.7802571223817836
92.7725                   5.19128289242054         -0.9276424625068387      -5.127929988771172       0.45211106531706946      -0.6703340092948622
92.9875                   5.271952852209128        -0.9275101574294966      -5.223367675935023       0.4425569176103181       -0.5604108962077419
93.2025                   5.355382444981362        -0.9274014858214692      -5.318805363098889       0.4330027699034531       -0.4504877831206784
93.4175                   5.441444738066845        -0.9273164476827551      -5.414243050262883       0.42344862219678703      -0.34056467003355806
93.6325                   5.530016816626759        -0.9272550430133547      -5.509680737426692       0.413894474489922        -0.23064155694656563
93.8475                   5.6209800387686455       -0.9272172718132679      -5.605118424590557       0.4043403267832275       -0.12071844385951636
94.0625                   5.714220213608929        -0.9272031340824954      -5.700556111754416       0.39478617907641933      -0.010795330772509715
94.2775                   5.809627712024076        -0.927212629821036       -5.795993798918211       0.38523203136959694      0.09912778231452535
94.4925                   5.907097519453993        -0.9272457590288902      -5.891431486081956       0.37567788366291666      0.20905089540163146
94.7075                   6.006529239559538        -0.9273025217060591      -5.986869173245893       0.366123735956009        0.3189740084886665
94.9225                   6.107827056846808        -0.9273829178525407      -6.0823068604099255      0.35656958824934293      0.42889712157577264
95.1375                   6.210899665614649        -0.9274869474683363      -6.1777445475735995      0.34701544054239974      0.5388202346627224
95.3525                   6.315660171798158        -0.9276146105534455      -6.273182234737444       0.3374612928358687       0.648743347749793
95.5675                   6.422025973496473        -0.9277659071078687      -6.368619921901299       0.32790714512879404      0.7586664608368459
95.7825                   6.529918625236538        -0.9279408371316057      -6.464057609065231       0.3183529974220827       0.8685895739239125
95.9975                   6.639263690310579        -0.928139400624656       -6.559495296228935       0.3087988497153713       0.9785126870109515
96.2125                   6.749990584887126        -0.92836159758702        -6.654932983392831       0.2992447020084512       1.0884358000979724
96.42750000000001         6.8620324170011076       -0.9286074280186986      -6.750370670556713       0.2896905543018349       1.1983589131850572
96.6425                   6.975325823013807        -0.9288768919196899      -6.845808357720582       0.2801364065950196       1.308282026271975
96.8575                   7.08981080366407         -0.9291699892899946      -6.941246044884316       0.2705822588881972       1.4182051393591024
97.0725                   7.205430561432413        -0.9294867201296142      -7.036683732048289       0.26102811118140323      1.5281282524461943
97.28750000000001         7.322131340587658        -0.929827084438547       -7.132121419212176       0.25147396347443873      1.6380513655332578
97.5025                   7.439862270991841        -0.9301910822167935      -7.22755910637602        0.24191981576765897      1.7479744786202929
97.7175                   7.558575216478342        -0.9305787134643533      -7.322996793539879       0.2323656680611066       1.8578975917072995
97.9325                   7.259358047471819        -0.9309528887479186      6.678896674298926        -1.7594425174455495      -2.2349453020683683
98.14750000000001         42.31898055627268        -0.9282923805050164      41.36059743232361        -7.671387827991907       -4.620271004604405
98.3625                   51.04423502791499        -0.9296603963304181      28.008105539263653       -37.01929732809148       21.228084676221997
98.5775                   9.124762006322056        -0.9305681263638523      -0.1255944898756809      -8.851460104978969       2.2129531640089226
98.7925                   9.176145517897599        -0.9310533047948555      -0.11656631077374868     -8.88237129060144        2.3003345662585843
99.00750000000001         9.228182729930875        -0.931557270227343       -0.10753813167164594     -8.913282476224026       2.3877159685081324
99.22250000000001         9.280862646656434        -0.9320800226613142      -0.09850995256971373     -8.944193661846555       2.4750973707576236
99.4375                   9.334174386251945        -0.9326215620967697      -0.08948177346758257     -8.975104847469282       2.5624787730071716
99.6525                   9.388107185027463        -0.9331818885337073      -0.0804535943657072      -9.006016033091754       2.6498601752568334
99.8675                   9.442650401233664        -0.9337610019721295      -0.071425415263775       -9.036927218714538       2.7372415775062677
100.08250000000001        9.497793518497588        -0.9343589024120353      -0.062397236161871206    -9.067838404337039       2.8246229797557874
100.2975                  9.553526148907588        -0.9349755898534244      -0.053369057060109526    -9.09874958995968        2.912004382005307
100.5125                  9.60983803575539         -0.935611064296297       -0.044340877958177316    -9.129660775582124       2.999385784254855
100.7275                  9.666719055956374        -0.9362653257406542      -0.03531269885625932     -9.160571961204667       3.0867671865044315
100.9425                  9.724159222157747        -0.9369383741864943      -0.026284519754611324    -9.191483146827181       3.174148588753951
101.1575                  9.78214868455333         -0.9376302096338183      -0.01725634065243753     -9.222394332449696       3.2615299910035276
101.37249999999999        9.840677732417273        -0.938340832082626       -0.008228161550306368    -9.25330551807248        3.348911393253047
101.58749999999999        9.899736795370885        -0.9390702415329172      8.000175515832098E-4     -9.28421670369498        3.4362927955026237
101.8025                  9.959316444400011        -0.9398184379846918      0.00982819665351542      -9.315127889317608       3.5236741977521575
102.0175                  10.019407392631534       -0.9405854214379505      0.018856375755454735     -9.346039074940208       3.6110556000016913
102.2325                  10.080000495887367       -0.9413711918926929      0.027884554857202204     -9.376950260562793       3.698437002251268
102.44749999999999        10.141086753026414       -0.9421757493489182      0.036912733959056254     -9.40786144618545        3.7858184045007874
102.6625                  10.202657306088087       -0.9429990938066282      0.04594091306107373      -9.438772631808071       3.873199806750314
102.8775                  10.264703440250017       -0.9438412252658211      0.05496909216287804      -9.469683817430465       3.9605812089998764
103.0925                  10.327216583612538       -0.9447021437264981      0.06399727126489196      -9.500595003053181       4.047962611249439
103.30749999999999        10.390188306818427       -0.9455818491886581      0.07302545036677444      -9.531506188675701       4.135344013498988
103.5225                  10.453610322524753       -0.9464803416523024      0.08205362946868267      -9.562417374298114       4.222725415748534
103.7375                  10.51747448473233        -0.9473976211174299      0.09108180857061932      -9.59332855992065        4.310106817998122
103.9525                  10.581772787985354       -0.9483336875840414      0.10010998767250001      -9.624239745543498       4.397488220247595
104.1675                  10.646497366450454       -0.9492885410521363      0.10913816677441446      -9.655150931165835       4.484869622497079
104.3825                  10.711640492888003       -0.9502621815217154      0.11816634587649588      -9.6860621167884         4.572251024746649
104.5975                  10.777194577517445       -0.9512546089927777      0.12719452497827888      -9.716973302411233       4.659632426996183
104.8125                  10.843152166792205       -0.9522658234653235      0.13622270408012582      -9.747884488033925       4.74701382924583
105.0275                  10.909505942089577       -0.9532958249393534      0.14525088318220014      -9.778795673656305       4.834395231495179
105.24249999999999        9.61440714976512         -0.9542570084673704      -6.7668085893834125      -6.756785149181582       0.9964842216014991
105.4575                  9.370810846539197        -0.9544471668188357      -6.6336869333842134      -6.573404326726433       0.7724306757492418
105.6725                  9.131838083719337        -0.9545891536579424      -6.500565277384627       -6.390023504270886       0.5483771298967715
105.8875                  8.897861396898865        -0.9546829689846913      -6.367443621385428       -6.206642681815481       0.3243235840443863
106.10249999999999        8.669285315126906        -0.9547286127990813      -6.234321965386014       -6.023261859360048       0.10027003819204383
106.3175                  8.446548294849721        -0.9547260851011137      -6.101200309386474       -5.839881036904984       -0.12378350766033418
106.5325                  8.230124428274435        -0.9546753858907877      -5.968078653387119       -5.656500214449579       -0.34783705351275834
106.7475                  8.020524789440666        -0.9545765151681033      -5.834956997387804       -5.473119391994402       -0.5718905993650839
106.9625                  7.8182982468490465       -0.9544294729330609      -5.701835341388607       -5.2897385695390255      -0.7959441452174681
107.1775                  7.624031534616537        -0.9542342591856596      -5.568713685388916       -5.106357747083706       -1.019997691069839
107.3925                  7.438348337532611        -0.9539908739259005      -5.43559202938952        -4.9229769246283865      -1.244051236922224
107.60749999999999        7.261907113535791        -0.9536993171537836      -5.3024703733903085      -4.739596102173067       -1.468104782774595
107.82249999999999        7.095397356474511        -0.9533595888693077      -5.169348717390848       -4.5562152797177475      -1.6921583286269661
108.0375                  6.939534001098943        -0.9529716890724741      -5.036227061391454       -4.372834457262371       -1.916211874479337
108.25249999999998        6.795049701367293        -0.9525356177632819      -4.903105405392129       -4.1894536348071085      -2.140265420331722
108.46749999999999        6.662684783268142        -0.9520513749417314      -4.769983749392697       -4.006072812351846       -2.364318966184093
108.68249999999999        6.543174793923279        -0.9515189606078228      -4.636862093393308       -3.8226919898965264      -2.588372512036493
108.8975                  6.437235744632298        -0.9509383747615556      -4.503740437393919       -3.639311167441207       -2.8124260578888634
109.11249999999998        6.345547373206576        -0.9503096174029309      -4.370618781394423       -3.455930344985944       -3.0364796037412347
109.32749999999999        6.268735014717497        -0.9496326885319473      -4.237497125395141       -3.272549522530454       -3.260533149593605
109.54249999999999        6.207350939763308        -0.9489075881486054      -4.104375469395645       -3.0891687000752484      -3.484586695445976
109.7575                  6.161856252746801        -0.9481343162529056      -3.971253813396263       -2.905787877619872       -3.708640241298404
109.9725                  6.132604589825474        -0.947312872844847       -3.8381321573969167      -2.7224070551644957      -3.9326937871508316
110.18749999999999        6.11982887148657         -0.9464432579244303      -3.705010501397542       -2.5390262327093467      -4.156747333003089
110.40249999999999        6.1236322197622854       -0.9455254714916557      -3.571888845398142       -2.3556454102539135      -4.380800878855461
