% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 27 2026, 14:51
% Dimension:          3
% Nodes:              84
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ TT1=0            es.Ex (V/m) @ TT1=0      es.Ey (V/m) @ TT1=0      es.Ez (V/m) @ TT1=0      es.normE (V/m) @ TT1=0
0                         0                        67.3978788967498         0.14966235853453497      0.7005266163399959       -0.6954984450808155      -43.903804272198634      43.9149004917333
0                         0                        67.43613277788938        0.15134138236375272      0.6943013886732246       -0.6888273637011473      -43.8793842148041        43.89028248514352
0                         0                        66.82849431359998        0.12462271205556828      0.7869542326216283       -0.7991985150100618      -43.9953172780116        44.009612104897506
0                         0                        67.03790780024401        0.1338366624638655       0.7464386269157508       -0.754864627224265       -44.0023619159646        44.01516608412057
0                         0                        67.09468782017824        0.13633517167754858      0.7474279075171069       -0.7366287312491977      -43.99344951627455       44.00596403563539
0                         0                        67.09907059384635        0.1365279845729503       0.7464556563179485       -0.7356615246658293      -43.99325023231705       44.00573212581501
0                         0                        66.8194001541784         0.12422277747343619      0.7910986887711715       -0.7881486729946161      -43.97658253627921       43.9907584276095
0                         0                        66.59413760181216        0.11432143440628771      0.8273087488343833       -0.8242005725320496      -43.91237332167691       43.92789861912338
0                         0                        66.60201094673964        0.11466718314745386      0.825964704726303        -0.8232919508340615      -43.91528934293967       43.930771281686745
0                         0                        66.59259389794204        0.11425364714693932      0.8275722716580418       -0.8243787233487865      -43.9118015858578        43.92733539221417
0                         0                        66.5545787740612         0.11258502678783139      0.8290907968061929       -0.8274186400471706      -43.88571902098121       43.90134789666211
0                         0                        66.54074822221668        0.11197812221028497      0.8322146369552468       -0.8291370623241505      -43.87716771977554       43.892891185013035
0                         0                        66.81404900121441        0.1239874122694156       0.7914098085800028       -0.7780500770243748      -43.99555441384382       44.009550095280076
0                         0                        66.79237712219805        0.12303403475866216      0.7949490945001081       -0.782518146680502       -43.98735745396693       44.00149877556208
0                         0                        67.3278904751468         0.1465888208695323       0.7107863798109975       -0.7092949134135651      -43.929749279617454      43.94122424696391
0                         0                        67.33742476404225        0.14700763926556176      0.7090259016911205       -0.7077211132138004      -43.92544382854385       43.93686609713895
0                         0                        67.21984609668398        0.14183996568465893      0.7285424616814282       -0.7238018698766098      -43.97138203686956       43.98337301182851
0                         0                        67.17020495468815        0.13965675272197386      0.7285338334951914       -0.7312510759240922      -43.98020369312172       43.99231531268916
0                         0                        67.14100454131878        0.138372399027306        0.7343132137841759       -0.7360942922377944      -43.98798212819838       44.00026843570052
0                         0                        67.58579704305832        0.1579013798502657       0.6731729061976921       -0.668604378311592       -43.787678403747236      43.79795627156966
0                         0                        67.56971177080956        0.15719704084534697      0.6764210308965346       -0.6677504858038787      -43.79396731888971       43.80428072289637
