% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:18
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=0             es.Ex (V/m) @ TL=0       es.Ey (V/m) @ TL=0       es.Ez (V/m) @ TL=0       es.normE (V/m) @ TL=0
39.84499999999999         -0.15383269558187596     3.44655468860506         -0.6450321900322589      0.14582493368227745      3.509425972863194
40.07499999999999         -0.1538661368789215      3.3933718069912127       -0.6750748763762351      0.1449689536704426       3.462905471814889
40.305                    -0.1538993813005643      3.340188925377346        -0.7051175627202024      0.1441129736586273       3.4168437751303
40.535                    -0.15393242884680444     3.2870060437634843       -0.7351602490641964      0.14325699364679245      3.37125968886565
40.765                    -0.15396527951764183     3.233823162149627        -0.7652029354081595      0.14240101363497137      3.326172849552011
40.995                    -0.15399793331307657     3.180640280535774        -0.7952456217521513      0.14154503362313964      3.281603752683439
41.224999999999994        -0.15403039023310855     3.127457398921923        -0.8252883080961242      0.14068905361130657      3.2375737803728413
41.455                    -0.15406265027773774     3.0742745173080537       -0.8553309944401         0.13983307359946906      3.194105227805094
41.684999999999995        -0.1540947134469643      3.021091635694187        -0.8853736807840766      0.13897709358764843      3.1512213280613266
41.91499999999999         -0.15412657974078808     2.9679087540803435       -0.9154163671280493      0.13812111357583134      3.10894627482819
42.144999999999996        -0.15415824915920914     2.9147258724664877       -0.9454590534720158      0.1372651335639965       3.0673052424416567
42.375                    -0.15439504250310654     3.1384359670881503       -0.3646705204087386      1.8026894480330107       3.637644038937465
42.605                    -0.15476501233977238     2.7622588806190294       -0.44061311575156914     1.4144395664536447       3.1344622072184207
42.835                    -0.15504568470367514     2.386081794149886        -0.5165557110944299      1.0261896848743248       2.648260070382114
43.065                    -0.1552370595948146      2.0099047076807666       -0.5924983064372755      0.6379398032949606       2.1903740250734254
43.295                    -0.1553391370131908      1.633727621211618        -0.6684409017800971      0.24968992171559146      1.7827574811198241
43.525                    -0.15502839991782877     -1.5198573713380732      -0.6187928593704015      -2.4749711860313988      2.9695712491375157
43.754999999999995        -0.15447325806000042     -1.5488319285097631      -0.5826740413172651      -2.3523493168235556      2.8760974756702034
43.985                    -0.1539463192320899      -1.5778064856814815      -0.5465552232641357      -2.229727447615706       2.785656190018199
44.214999999999996        -0.15344758343409712     -1.6067810428531857      -0.5104364052110171      -2.1071055784078663      2.6985523085526184
44.44499999999999         -0.15297705066602227     -1.6357556000248579      -0.4743175871578842      -1.9844837092000196      2.6151193373496797
44.675                    -0.15253472092786519     -1.6647301571965762      -0.43819876910476907     -1.8618618399921765      2.535719654998108
44.904999999999994        -0.15212059421962582     -1.6937047143682484      -0.4020799510516433      -1.7392399707843336      2.460743713287674
45.13499999999999         -0.15173467054130438     -1.7226792715399597      -0.36596113299852817     -1.6166181015764838      2.390607769962226
45.364999999999995        -0.15137694989290068     -1.7516538287116319      -0.32984231494539173     -1.4939962323686373      2.325749735182257
45.59499999999999         -0.1510474322744148      -1.7806283858833467      -0.2937234968922766      -1.3713743631607977      2.2666227266960073
45.82499999999999         -0.15074611768584673     -1.809602943055019       -0.2576046788391544      -1.2487524939529528      2.21368601504977
46.05499999999999         -0.15047300612719644     -1.8385775002266982      -0.22148586078601795     -1.1261306247451064      2.1673932257107342
46.28499999999999         -0.150228097598464       -1.8675520573984414      -0.18536704273290283     -1.0035087555372528      2.1281779648480104
