% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:19
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=-0.07         es.Ex (V/m) @ TL=-0.07   es.Ey (V/m) @ TL=-0.07   es.Ez (V/m) @ TL=-0.07   es.normE (V/m) @ TL=-0.07
40.92                     -0.1520253953454428      1.7648219202512612       4.058238815200811        0.5232636609638632       4.456198329325923
41.080000000000005        -0.15211250407093518     1.794163578128794        4.059655346871217        0.5655954076903122       4.474340470467614
41.24                     -0.1522063858759038      1.8235052360063753       4.0610718785416156       0.607927154416779        4.493000286390095
41.4                      -0.15230704076034848     1.852846893883905        4.062488410212013        0.6502589011432418       4.512171354658219
41.56                     -0.15241446872426953     1.8821885517614767       4.063904941882393        0.6925906478696984       4.531847187025912
41.72                     -0.15252866976766688     1.9115302096390288       4.065321473552794        0.73492239459617         4.552021238062391
41.879999999999995        -0.15264964389054034     1.9408718675165861       4.066738005223196        0.7772541413226168       4.572686913560474
42.040000000000006        -0.15277739109289007     1.970213525394131        4.068154536893586        0.8195858880490938       4.593837578711622
42.2                      -0.15291191137471608     1.9995551832716885       4.069571068563978        0.8619176347755833       4.615466566034118
42.36                     -0.15305320473601822     2.0288968411492476       4.070987600234391        0.9042493815020443       4.637567183042677
42.519999999999996        -0.15317904887234224     3.4661474057255437       4.331924754514084        0.6152553827802658       5.5819610445639904
42.67999999999999         -0.15327922103856828     3.4404135974940897       4.405638388982759        0.6368966950457422       5.625987267712309
42.84                     -0.15338285581475677     3.4146797892626126       4.479352023451462        0.6585380073111724       5.670829297401804
43                        -0.15348995320090783     3.3889459810311595       4.553065657920165        0.6801793195766452       5.716467935225298
43.16                     -0.15360051319702137     3.363212172799734        4.626779292388839        0.7018206318420737       5.762884255216799
43.32                     -0.15371453580309735     3.3374783645682924       4.700492926857557        0.7234619441075181       5.810059618796625
43.48                     -0.15383202101913587     3.31174455633685         4.774206561326238        0.7451032563729758       5.857975687837469
43.63999999999999         -0.1539529688451366      3.2860107481054244       4.847920195794906        0.766744568638446        5.906614435952041
43.8                      -0.15407737928110002     3.260276939873971        4.921633830263588        0.7883858809038802       5.955958158103329
43.96                     -0.15420525232702598     3.2345431316424946       4.995347464732312        0.8100271931693259       6.005989478640214
44.120000000000005        -0.15433658798291428     3.2088093234110526       5.069061099201001        0.8316685054347899       6.056691357859891
44.28                     -0.1544713862487651      3.183075515179613        5.142774733669675        0.8533098177002396       6.108047097198153
44.44                     -0.15460964712457834     3.157341706948173        5.2164883681384          0.8749511299656609       6.160040343145962
44.6                      -0.1547513706103541      3.1316078987167333       5.2902020026070815       0.8965924422311373       6.212655089988418
44.76                     -0.1548965567060923      3.105874090485291        5.363915637075799        0.91823375449658         6.265875681459933
44.919999999999995        -0.155045205411793       3.0801402822538226       5.437629271544488        0.9398750667620315       6.3196868114045825
45.080000000000005        -0.15519731672745618     3.054406474022381        5.5113429060131764       0.9615163790274723       6.374073523528709
45.24                     -0.15535289065308178     3.0286726657909697       5.585056540481865        0.9831576912929274       6.429021210327205
45.4                      -0.15551192718866985     3.0029388575594713       5.658770174950554        1.004799003558386        6.484515611262141
45.56                     -0.15567442633422046     2.977205049328021        5.732483809419243        1.0264403158238304       6.540542810267856
